Datetime,DAYTON_MW
6/1/05 9:00,2184
6/1/05 10:00,2207
6/1/05 11:00,2212
6/1/05 12:00,2194
6/1/05 13:00,2174
6/1/05 14:00,2145
6/1/05 15:00,2109
6/1/05 16:00,2120
6/1/05 17:00,2198
6/1/05 18:00,2330
6/1/05 19:00,2314
6/1/05 20:00,2257
6/1/05 21:00,2151
6/1/05 22:00,2007
6/1/05 23:00,1863
6/2/05 0:00,1628
6/2/05 1:00,1593
6/2/05 2:00,1585
6/2/05 3:00,1595
6/2/05 4:00,1641
6/2/05 5:00,1795
6/2/05 6:00,2058
6/2/05 7:00,2173
6/2/05 8:00,2191
6/2/05 9:00,2205
6/2/05 10:00,2212
6/2/05 11:00,2197
6/2/05 12:00,2197
6/2/05 13:00,2179
6/2/05 14:00,2157
6/2/05 15:00,2121
6/2/05 16:00,2128
6/2/05 17:00,2169
6/2/05 18:00,2205
6/2/05 19:00,2170
6/2/05 20:00,2149
6/2/05 21:00,2068
6/2/05 22:00,1925
6/2/05 23:00,1783
6/3/05 0:00,1586
6/3/05 1:00,1507
6/3/05 2:00,1504
6/3/05 3:00,1520
6/3/05 4:00,1565
6/3/05 5:00,1648
6/3/05 6:00,1714
6/3/05 7:00,1793
6/3/05 8:00,1806
6/3/05 9:00,1780
6/3/05 10:00,1774
6/3/05 11:00,1742
6/3/05 12:00,1715
6/3/05 13:00,1686
6/3/05 14:00,1672
6/3/05 15:00,1704
6/3/05 16:00,1807
6/3/05 17:00,1950
6/3/05 18:00,1949
6/3/05 19:00,1921
6/3/05 20:00,1856
6/3/05 21:00,1759
6/3/05 22:00,1690
6/3/05 23:00,1752
6/4/05 0:00,1692
6/4/05 1:00,1666
6/4/05 2:00,1646
6/4/05 3:00,1673
6/4/05 4:00,1716
6/4/05 5:00,1817
6/4/05 6:00,1930
6/4/05 7:00,2008
6/4/05 8:00,2042
6/4/05 9:00,2039
6/4/05 10:00,1975
6/4/05 11:00,1907
6/4/05 12:00,1852
6/4/05 13:00,1796
6/4/05 14:00,1760
6/4/05 15:00,1739
6/4/05 16:00,1736
6/4/05 17:00,1780
6/4/05 18:00,1898
6/4/05 19:00,1876
6/4/05 20:00,1828
6/4/05 21:00,1755
6/4/05 22:00,1671
6/4/05 23:00,1805
6/5/05 0:00,1743
6/5/05 1:00,1724
6/5/05 2:00,1724
6/5/05 3:00,1765
6/5/05 4:00,1902
6/5/05 5:00,2148
6/5/05 6:00,2318
6/5/05 7:00,2322
6/5/05 8:00,2294
6/5/05 9:00,2274
6/5/05 10:00,2217
6/5/05 11:00,2196
6/5/05 12:00,2176
6/5/05 13:00,2150
6/5/05 14:00,2108
6/5/05 15:00,2088
6/5/05 16:00,2048
6/5/05 17:00,2074
6/5/05 18:00,2158
6/5/05 19:00,2145
6/5/05 20:00,2097
6/5/05 21:00,1999
6/5/05 22:00,1879
6/5/05 23:00,1783
6/6/05 0:00,1724
6/6/05 1:00,1684
6/6/05 2:00,1671
6/6/05 3:00,1704
6/6/05 4:00,1837
6/6/05 5:00,2085
6/6/05 6:00,2254
6/6/05 7:00,2251
6/6/05 8:00,2243
6/6/05 9:00,2236
6/6/05 10:00,2211
6/6/05 11:00,2181
6/6/05 12:00,2176
6/6/05 13:00,2135
6/6/05 14:00,2101
6/6/05 15:00,2079
6/6/05 16:00,2064
6/6/05 17:00,2105
6/6/05 18:00,2231
6/6/05 19:00,2240
6/6/05 20:00,2177
6/6/05 21:00,2042
6/6/05 22:00,1897
6/6/05 23:00,1831
6/7/05 0:00,1750
6/7/05 1:00,1716
6/7/05 2:00,1700
6/7/05 3:00,1726
6/7/05 4:00,1854
6/7/05 5:00,2122
6/7/05 6:00,2295
6/7/05 7:00,2279
6/7/05 8:00,2261
6/7/05 9:00,2249
6/7/05 10:00,2223
6/7/05 11:00,2198
6/7/05 12:00,2174
6/7/05 13:00,2143
6/7/05 14:00,2117
6/7/05 15:00,2127
6/7/05 16:00,2150
6/7/05 17:00,2206
6/7/05 18:00,2295
6/7/05 19:00,2265
6/7/05 20:00,2184
6/7/05 21:00,2021
6/7/05 22:00,1891
6/7/05 23:00,1831
6/8/05 0:00,1756
6/8/05 1:00,1719
6/8/05 2:00,1717
6/8/05 3:00,1734
6/8/05 4:00,1851
6/8/05 5:00,2098
6/8/05 6:00,2270
6/8/05 7:00,2295
6/8/05 8:00,2283
6/8/05 9:00,2301
6/8/05 10:00,2296
6/8/05 11:00,2286
6/8/05 12:00,2257
6/8/05 13:00,2247
6/8/05 14:00,2215
6/8/05 15:00,2230
6/8/05 16:00,2242
6/8/05 17:00,2288
6/8/05 18:00,2344
6/8/05 19:00,2306
6/8/05 20:00,2221
6/8/05 21:00,2065
6/8/05 22:00,1922
6/8/05 23:00,1642
6/9/05 0:00,1601
6/9/05 1:00,1578
6/9/05 2:00,1582
6/9/05 3:00,1630
6/9/05 4:00,1771
6/9/05 5:00,2022
6/9/05 6:00,2207
6/9/05 7:00,2229
6/9/05 8:00,2253
6/9/05 9:00,2297
6/9/05 10:00,2296
6/9/05 11:00,2301
6/9/05 12:00,2297
6/9/05 13:00,2271
6/9/05 14:00,2247
6/9/05 15:00,2271
6/9/05 16:00,2298
6/9/05 17:00,2346
6/9/05 18:00,2393
6/9/05 19:00,2342
6/9/05 20:00,2234
6/9/05 21:00,2078
6/9/05 22:00,1929
6/9/05 23:00,1476
6/10/05 0:00,1422
6/10/05 1:00,1384
6/10/05 2:00,1361
6/10/05 3:00,1361
6/10/05 4:00,1396
6/10/05 5:00,1448
6/10/05 6:00,1549
6/10/05 7:00,1617
6/10/05 8:00,1692
6/10/05 9:00,1737
6/10/05 10:00,1769
6/10/05 11:00,1776
6/10/05 12:00,1778
6/10/05 13:00,1740
6/10/05 14:00,1741
6/10/05 15:00,1772
6/10/05 16:00,1807
6/10/05 17:00,1889
6/10/05 18:00,1955
6/10/05 19:00,1952
6/10/05 20:00,1901
6/10/05 21:00,1799
6/10/05 22:00,1709
6/10/05 23:00,1619
6/11/05 0:00,1543
6/11/05 1:00,1487
6/11/05 2:00,1458
6/11/05 3:00,1465
6/11/05 4:00,1510
6/11/05 5:00,1595
6/11/05 6:00,1715
6/11/05 7:00,1789
6/11/05 8:00,1865
6/11/05 9:00,1900
6/11/05 10:00,1866
6/11/05 11:00,1830
6/11/05 12:00,1792
6/11/05 13:00,1754
6/11/05 14:00,1717
6/11/05 15:00,1710
6/11/05 16:00,1698
6/11/05 17:00,1747
6/11/05 18:00,1833
6/11/05 19:00,1818
6/11/05 20:00,1767
6/11/05 21:00,1679
6/11/05 22:00,1573
6/11/05 23:00,1706
6/12/05 0:00,1638
6/12/05 1:00,1594
6/12/05 2:00,1580
6/12/05 3:00,1610
6/12/05 4:00,1727
6/12/05 5:00,1954
6/12/05 6:00,2137
6/12/05 7:00,2178
6/12/05 8:00,2191
6/12/05 9:00,2215
6/12/05 10:00,2205
6/12/05 11:00,2197
6/12/05 12:00,2175
6/12/05 13:00,2156
6/12/05 14:00,2116
6/12/05 15:00,2133
6/12/05 16:00,2124
6/12/05 17:00,2136
6/12/05 18:00,2138
6/12/05 19:00,2099
6/12/05 20:00,2024
6/12/05 21:00,1903
6/12/05 22:00,1755
6/12/05 23:00,1667
6/13/05 0:00,1606
6/13/05 1:00,1550
6/13/05 2:00,1539
6/13/05 3:00,1559
6/13/05 4:00,1683
6/13/05 5:00,1932
6/13/05 6:00,2128
6/13/05 7:00,2136
6/13/05 8:00,2138
6/13/05 9:00,2164
6/13/05 10:00,2159
6/13/05 11:00,2145
6/13/05 12:00,2142
6/13/05 13:00,2121
6/13/05 14:00,2087
6/13/05 15:00,2100
6/13/05 16:00,2119
6/13/05 17:00,2154
6/13/05 18:00,2232
6/13/05 19:00,2205
6/13/05 20:00,2117
6/13/05 21:00,1975
6/13/05 22:00,1826
6/13/05 23:00,1654
6/14/05 0:00,1585
6/14/05 1:00,1539
6/14/05 2:00,1528
6/14/05 3:00,1560
6/14/05 4:00,1694
6/14/05 5:00,1952
6/14/05 6:00,2114
6/14/05 7:00,2114
6/14/05 8:00,2124
6/14/05 9:00,2167
6/14/05 10:00,2176
6/14/05 11:00,2200
6/14/05 12:00,2217
6/14/05 13:00,2217
6/14/05 14:00,2208
6/14/05 15:00,2203
6/14/05 16:00,2164
6/14/05 17:00,2160
6/14/05 18:00,2269
6/14/05 19:00,2238
6/14/05 20:00,2131
6/14/05 21:00,1952
6/14/05 22:00,1779
6/14/05 23:00,1674
6/15/05 0:00,1600
6/15/05 1:00,1553
6/15/05 2:00,1534
6/15/05 3:00,1566
6/15/05 4:00,1682
6/15/05 5:00,1944
6/15/05 6:00,2108
6/15/05 7:00,2092
6/15/05 8:00,2117
6/15/05 9:00,2162
6/15/05 10:00,2164
6/15/05 11:00,2186
6/15/05 12:00,2182
6/15/05 13:00,2184
6/15/05 14:00,2198
6/15/05 15:00,2160
6/15/05 16:00,2125
6/15/05 17:00,2118
6/15/05 18:00,2222
6/15/05 19:00,2211
6/15/05 20:00,2096
6/15/05 21:00,1935
6/15/05 22:00,1768
6/15/05 23:00,1542
6/16/05 0:00,1501
6/16/05 1:00,1486
6/16/05 2:00,1490
6/16/05 3:00,1527
6/16/05 4:00,1666
6/16/05 5:00,1941
6/16/05 6:00,2125
6/16/05 7:00,2120
6/16/05 8:00,2138
6/16/05 9:00,2151
6/16/05 10:00,2154
6/16/05 11:00,2157
6/16/05 12:00,2161
6/16/05 13:00,2140
6/16/05 14:00,2118
6/16/05 15:00,2106
6/16/05 16:00,2098
6/16/05 17:00,2121
6/16/05 18:00,2224
6/16/05 19:00,2212
6/16/05 20:00,2107
6/16/05 21:00,1947
6/16/05 22:00,1783
6/16/05 23:00,1415
6/17/05 0:00,1354
6/17/05 1:00,1316
6/17/05 2:00,1308
6/17/05 3:00,1300
6/17/05 4:00,1326
6/17/05 5:00,1385
6/17/05 6:00,1466
6/17/05 7:00,1543
6/17/05 8:00,1615
6/17/05 9:00,1659
6/17/05 10:00,1672
6/17/05 11:00,1688
6/17/05 12:00,1660
6/17/05 13:00,1645
6/17/05 14:00,1629
6/17/05 15:00,1650
6/17/05 16:00,1668
6/17/05 17:00,1700
6/17/05 18:00,1853
6/17/05 19:00,1866
6/17/05 20:00,1810
6/17/05 21:00,1706
6/17/05 22:00,1619
6/17/05 23:00,1581
6/18/05 0:00,1478
6/18/05 1:00,1444
6/18/05 2:00,1421
6/18/05 3:00,1425
6/18/05 4:00,1459
6/18/05 5:00,1548
6/18/05 6:00,1645
6/18/05 7:00,1712
6/18/05 8:00,1796
6/18/05 9:00,1827
6/18/05 10:00,1851
6/18/05 11:00,1834
6/18/05 12:00,1814
6/18/05 13:00,1780
6/18/05 14:00,1755
6/18/05 15:00,1754
6/18/05 16:00,1733
6/18/05 17:00,1731
6/18/05 18:00,1806
6/18/05 19:00,1808
6/18/05 20:00,1745
6/18/05 21:00,1639
6/18/05 22:00,1528
6/18/05 23:00,1705
6/19/05 0:00,1618
6/19/05 1:00,1568
6/19/05 2:00,1550
6/19/05 3:00,1570
6/19/05 4:00,1694
6/19/05 5:00,1916
6/19/05 6:00,2097
6/19/05 7:00,2132
6/19/05 8:00,2148
6/19/05 9:00,2168
6/19/05 10:00,2189
6/19/05 11:00,2210
6/19/05 12:00,2212
6/19/05 13:00,2206
6/19/05 14:00,2163
6/19/05 15:00,2144
6/19/05 16:00,2089
6/19/05 17:00,2037
6/19/05 18:00,2091
6/19/05 19:00,2063
6/19/05 20:00,1978
6/19/05 21:00,1845
6/19/05 22:00,1704
6/19/05 23:00,1717
6/20/05 0:00,1642
6/20/05 1:00,1594
6/20/05 2:00,1577
6/20/05 3:00,1602
6/20/05 4:00,1715
6/20/05 5:00,1959
6/20/05 6:00,2118
6/20/05 7:00,2126
6/20/05 8:00,2161
6/20/05 9:00,2188
6/20/05 10:00,2191
6/20/05 11:00,2193
6/20/05 12:00,2210
6/20/05 13:00,2216
6/20/05 14:00,2188
6/20/05 15:00,2174
6/20/05 16:00,2150
6/20/05 17:00,2145
6/20/05 18:00,2242
6/20/05 19:00,2231
6/20/05 20:00,2127
6/20/05 21:00,1974
6/20/05 22:00,1821
6/20/05 23:00,1702
6/21/05 0:00,1624
6/21/05 1:00,1582
6/21/05 2:00,1556
6/21/05 3:00,1579
6/21/05 4:00,1705
6/21/05 5:00,1950
6/21/05 6:00,2117
6/21/05 7:00,2124
6/21/05 8:00,2151
6/21/05 9:00,2173
6/21/05 10:00,2182
6/21/05 11:00,2191
6/21/05 12:00,2188
6/21/05 13:00,2181
6/21/05 14:00,2152
6/21/05 15:00,2157
6/21/05 16:00,2123
6/21/05 17:00,2130
6/21/05 18:00,2234
6/21/05 19:00,2252
6/21/05 20:00,2141
6/21/05 21:00,1989
6/21/05 22:00,1832
6/21/05 23:00,1674
6/22/05 0:00,1612
6/22/05 1:00,1560
6/22/05 2:00,1548
6/22/05 3:00,1579
6/22/05 4:00,1697
6/22/05 5:00,1947
6/22/05 6:00,2123
6/22/05 7:00,2131
6/22/05 8:00,2149
6/22/05 9:00,2189
6/22/05 10:00,2172
6/22/05 11:00,2177
6/22/05 12:00,2183
6/22/05 13:00,2167
6/22/05 14:00,2133
6/22/05 15:00,2093
6/22/05 16:00,2114
6/22/05 17:00,2122
6/22/05 18:00,2229
6/22/05 19:00,2228
6/22/05 20:00,2134
6/22/05 21:00,1962
6/22/05 22:00,1811
6/22/05 23:00,1568
6/23/05 0:00,1511
6/23/05 1:00,1493
6/23/05 2:00,1493
6/23/05 3:00,1524
6/23/05 4:00,1651
6/23/05 5:00,1882
6/23/05 6:00,2069
6/23/05 7:00,2098
6/23/05 8:00,2125
6/23/05 9:00,2167
6/23/05 10:00,2163
6/23/05 11:00,2161
6/23/05 12:00,2151
6/23/05 13:00,2146
6/23/05 14:00,2105
6/23/05 15:00,2108
6/23/05 16:00,2106
6/23/05 17:00,2116
6/23/05 18:00,2212
6/23/05 19:00,2197
6/23/05 20:00,2093
6/23/05 21:00,1932
6/23/05 22:00,1780
6/23/05 23:00,1447
6/24/05 0:00,1383
6/24/05 1:00,1346
6/24/05 2:00,1319
6/24/05 3:00,1330
6/24/05 4:00,1337
6/24/05 5:00,1388
6/24/05 6:00,1471
6/24/05 7:00,1555
6/24/05 8:00,1635
6/24/05 9:00,1677
6/24/05 10:00,1696
6/24/05 11:00,1718
6/24/05 12:00,1717
6/24/05 13:00,1706
6/24/05 14:00,1697
6/24/05 15:00,1714
6/24/05 16:00,1763
6/24/05 17:00,1792
6/24/05 18:00,1894
6/24/05 19:00,1904
6/24/05 20:00,1840
6/24/05 21:00,1746
6/24/05 22:00,1651
6/24/05 23:00,1567
6/25/05 0:00,1479
6/25/05 1:00,1437
6/25/05 2:00,1411
6/25/05 3:00,1413
6/25/05 4:00,1460
6/25/05 5:00,1534
6/25/05 6:00,1646
6/25/05 7:00,1730
6/25/05 8:00,1802
6/25/05 9:00,1842
6/25/05 10:00,1833
6/25/05 11:00,1816
6/25/05 12:00,1801
6/25/05 13:00,1764
6/25/05 14:00,1734
6/25/05 15:00,1733
6/25/05 16:00,1753
6/25/05 17:00,1751
6/25/05 18:00,1836
6/25/05 19:00,1834
6/25/05 20:00,1774
6/25/05 21:00,1664
6/25/05 22:00,1556
6/25/05 23:00,1801
6/26/05 0:00,1678
6/26/05 1:00,1623
6/26/05 2:00,1585
6/26/05 3:00,1600
6/26/05 4:00,1704
6/26/05 5:00,1943
6/26/05 6:00,2098
6/26/05 7:00,2109
6/26/05 8:00,2129
6/26/05 9:00,2142
6/26/05 10:00,2131
6/26/05 11:00,2126
6/26/05 12:00,2121
6/26/05 13:00,2091
6/26/05 14:00,2049
6/26/05 15:00,2051
6/26/05 16:00,2030
6/26/05 17:00,2024
6/26/05 18:00,2050
6/26/05 19:00,2036
6/26/05 20:00,1958
6/26/05 21:00,1843
6/26/05 22:00,1690
6/26/05 23:00,1863
6/27/05 0:00,1770
6/27/05 1:00,1702
6/27/05 2:00,1661
6/27/05 3:00,1678
6/27/05 4:00,1795
6/27/05 5:00,2051
6/27/05 6:00,2194
6/27/05 7:00,2207
6/27/05 8:00,2284
6/27/05 9:00,2389
6/27/05 10:00,2454
6/27/05 11:00,2540
6/27/05 12:00,2611
6/27/05 13:00,2653
6/27/05 14:00,2679
6/27/05 15:00,2695
6/27/05 16:00,2637
6/27/05 17:00,2566
6/27/05 18:00,2566
6/27/05 19:00,2539
6/27/05 20:00,2360
6/27/05 21:00,2152
6/27/05 22:00,1948
6/27/05 23:00,1882
6/28/05 0:00,1768
6/28/05 1:00,1706
6/28/05 2:00,1664
6/28/05 3:00,1678
6/28/05 4:00,1775
6/28/05 5:00,2020
6/28/05 6:00,2168
6/28/05 7:00,2178
6/28/05 8:00,2231
6/28/05 9:00,2334
6/28/05 10:00,2407
6/28/05 11:00,2493
6/28/05 12:00,2574
6/28/05 13:00,2639
6/28/05 14:00,2674
6/28/05 15:00,2725
6/28/05 16:00,2700
6/28/05 17:00,2610
6/28/05 18:00,2606
6/28/05 19:00,2597
6/28/05 20:00,2442
6/28/05 21:00,2223
6/28/05 22:00,2024
6/28/05 23:00,1907
6/29/05 0:00,1785
6/29/05 1:00,1714
6/29/05 2:00,1666
6/29/05 3:00,1683
6/29/05 4:00,1776
6/29/05 5:00,2024
6/29/05 6:00,2172
6/29/05 7:00,2186
6/29/05 8:00,2265
6/29/05 9:00,2356
6/29/05 10:00,2426
6/29/05 11:00,2514
6/29/05 12:00,2602
6/29/05 13:00,2641
6/29/05 14:00,2655
6/29/05 15:00,2682
6/29/05 16:00,2665
6/29/05 17:00,2598
6/29/05 18:00,2618
6/29/05 19:00,2627
6/29/05 20:00,2457
6/29/05 21:00,2238
6/29/05 22:00,2017
6/29/05 23:00,1778
6/30/05 0:00,1693
6/30/05 1:00,1646
6/30/05 2:00,1624
6/30/05 3:00,1640
6/30/05 4:00,1762
6/30/05 5:00,2024
6/30/05 6:00,2186
6/30/05 7:00,2222
6/30/05 8:00,2278
6/30/05 9:00,2414
6/30/05 10:00,2499
6/30/05 11:00,2602
6/30/05 12:00,2681
6/30/05 13:00,2718
6/30/05 14:00,2747
6/30/05 15:00,2770
6/30/05 16:00,2739
6/30/05 17:00,2675
6/30/05 18:00,2668
6/30/05 19:00,2658
6/30/05 20:00,2503
6/30/05 21:00,2259
6/30/05 22:00,2052
6/30/05 23:00,1451
7/1/05 0:00,1383
7/1/05 1:00,1333
7/1/05 2:00,1306
7/1/05 3:00,1300
7/1/05 4:00,1311
7/1/05 5:00,1364
7/1/05 6:00,1425
7/1/05 7:00,1505
7/1/05 8:00,1609
7/1/05 9:00,1700
7/1/05 10:00,1776
7/1/05 11:00,1867
7/1/05 12:00,1936
7/1/05 13:00,1981
7/1/05 14:00,2043
7/1/05 15:00,2097
7/1/05 16:00,2137
7/1/05 17:00,2143
7/1/05 18:00,2222
7/1/05 19:00,2268
7/1/05 20:00,2161
7/1/05 21:00,2030
7/1/05 22:00,1885
7/1/05 23:00,1520
7/2/05 0:00,1434
7/2/05 1:00,1391
7/2/05 2:00,1362
7/2/05 3:00,1370
7/2/05 4:00,1398
7/2/05 5:00,1478
7/2/05 6:00,1558
7/2/05 7:00,1646
7/2/05 8:00,1735
7/2/05 9:00,1783
7/2/05 10:00,1806
7/2/05 11:00,1809
7/2/05 12:00,1810
7/2/05 13:00,1801
7/2/05 14:00,1812
7/2/05 15:00,1846
7/2/05 16:00,1842
7/2/05 17:00,1818
7/2/05 18:00,1869
7/2/05 19:00,1890
7/2/05 20:00,1811
7/2/05 21:00,1681
7/2/05 22:00,1561
7/2/05 23:00,1639
7/3/05 0:00,1567
7/3/05 1:00,1533
7/3/05 2:00,1507
7/3/05 3:00,1537
7/3/05 4:00,1655
7/3/05 5:00,1889
7/3/05 6:00,2033
7/3/05 7:00,2047
7/3/05 8:00,2080
7/3/05 9:00,2116
7/3/05 10:00,2112
7/3/05 11:00,2122
7/3/05 12:00,2130
7/3/05 13:00,2120
7/3/05 14:00,2099
7/3/05 15:00,2073
7/3/05 16:00,2043
7/3/05 17:00,1993
7/3/05 18:00,2058
7/3/05 19:00,2023
7/3/05 20:00,1957
7/3/05 21:00,1815
7/3/05 22:00,1657
7/3/05 23:00,1862
7/4/05 0:00,1762
7/4/05 1:00,1680
7/4/05 2:00,1657
7/4/05 3:00,1621
7/4/05 4:00,1712
7/4/05 5:00,1953
7/4/05 6:00,2085
7/4/05 7:00,2087
7/4/05 8:00,2125
7/4/05 9:00,2155
7/4/05 10:00,2155
7/4/05 11:00,2168
7/4/05 12:00,2180
7/4/05 13:00,2166
7/4/05 14:00,2146
7/4/05 15:00,2131
7/4/05 16:00,2094
7/4/05 17:00,2063
7/4/05 18:00,2114
7/4/05 19:00,2186
7/4/05 20:00,2092
7/4/05 21:00,1914
7/4/05 22:00,1741
7/4/05 23:00,1732
7/5/05 0:00,1641
7/5/05 1:00,1597
7/5/05 2:00,1557
7/5/05 3:00,1588
7/5/05 4:00,1696
7/5/05 5:00,1943
7/5/05 6:00,2073
7/5/05 7:00,2105
7/5/05 8:00,2161
7/5/05 9:00,2227
7/5/05 10:00,2265
7/5/05 11:00,2303
7/5/05 12:00,2353
7/5/05 13:00,2381
7/5/05 14:00,2390
7/5/05 15:00,2397
7/5/05 16:00,2399
7/5/05 17:00,2360
7/5/05 18:00,2410
7/5/05 19:00,2455
7/5/05 20:00,2341
7/5/05 21:00,2172
7/5/05 22:00,1989
7/5/05 23:00,1805
7/6/05 0:00,1709
7/6/05 1:00,1640
7/6/05 2:00,1612
7/6/05 3:00,1622
7/6/05 4:00,1732
7/6/05 5:00,1976
7/6/05 6:00,2101
7/6/05 7:00,2115
7/6/05 8:00,2167
7/6/05 9:00,2231
7/6/05 10:00,2263
7/6/05 11:00,2298
7/6/05 12:00,2327
7/6/05 13:00,2358
7/6/05 14:00,2372
7/6/05 15:00,2387
7/6/05 16:00,2371
7/6/05 17:00,2323
7/6/05 18:00,2328
7/6/05 19:00,2361
7/6/05 20:00,2229
7/6/05 21:00,2044
7/6/05 22:00,1859
7/6/05 23:00,1869
7/7/05 0:00,1783
7/7/05 1:00,1734
7/7/05 2:00,1720
7/7/05 3:00,1742
7/7/05 4:00,1875
7/7/05 5:00,2140
7/7/05 6:00,2327
7/7/05 7:00,2369
7/7/05 8:00,2422
7/7/05 9:00,2474
7/7/05 10:00,2500
7/7/05 11:00,2518
7/7/05 12:00,2502
7/7/05 13:00,2494
7/7/05 14:00,2519
7/7/05 15:00,2509
7/7/05 16:00,2486
7/7/05 17:00,2439
7/7/05 18:00,2426
7/7/05 19:00,2476
7/7/05 20:00,2341
7/7/05 21:00,2142
7/7/05 22:00,1964
7/7/05 23:00,1772
7/8/05 0:00,1672
7/8/05 1:00,1603
7/8/05 2:00,1546
7/8/05 3:00,1538
7/8/05 4:00,1549
7/8/05 5:00,1584
7/8/05 6:00,1655
7/8/05 7:00,1745
7/8/05 8:00,1886
7/8/05 9:00,2025
7/8/05 10:00,2115
7/8/05 11:00,2188
7/8/05 12:00,2250
7/8/05 13:00,2263
7/8/05 14:00,2256
7/8/05 15:00,2245
7/8/05 16:00,2246
7/8/05 17:00,2252
7/8/05 18:00,2304
7/8/05 19:00,2304
7/8/05 20:00,2243
7/8/05 21:00,2103
7/8/05 22:00,1974
7/8/05 23:00,1709
7/9/05 0:00,1604
7/9/05 1:00,1542
7/9/05 2:00,1507
7/9/05 3:00,1500
7/9/05 4:00,1534
7/9/05 5:00,1610
7/9/05 6:00,1700
7/9/05 7:00,1791
7/9/05 8:00,1889
7/9/05 9:00,1967
7/9/05 10:00,2028
7/9/05 11:00,2083
7/9/05 12:00,2152
7/9/05 13:00,2214
7/9/05 14:00,2265
7/9/05 15:00,2332
7/9/05 16:00,2335
7/9/05 17:00,2296
7/9/05 18:00,2296
7/9/05 19:00,2332
7/9/05 20:00,2224
7/9/05 21:00,2080
7/9/05 22:00,1917
7/9/05 23:00,2126
7/10/05 0:00,2026
7/10/05 1:00,1934
7/10/05 2:00,1900
7/10/05 3:00,1915
7/10/05 4:00,2023
7/10/05 5:00,2267
7/10/05 6:00,2418
7/10/05 7:00,2417
7/10/05 8:00,2492
7/10/05 9:00,2587
7/10/05 10:00,2597
7/10/05 11:00,2624
7/10/05 12:00,2579
7/10/05 13:00,2559
7/10/05 14:00,2478
7/10/05 15:00,2420
7/10/05 16:00,2339
7/10/05 17:00,2265
7/10/05 18:00,2240
7/10/05 19:00,2197
7/10/05 20:00,2158
7/10/05 21:00,2022
7/10/05 22:00,1850
7/10/05 23:00,1883
7/11/05 0:00,1773
7/11/05 1:00,1719
7/11/05 2:00,1670
7/11/05 3:00,1690
7/11/05 4:00,1791
7/11/05 5:00,2037
7/11/05 6:00,2157
7/11/05 7:00,2212
7/11/05 8:00,2311
7/11/05 9:00,2424
7/11/05 10:00,2530
7/11/05 11:00,2633
7/11/05 12:00,2730
7/11/05 13:00,2782
7/11/05 14:00,2862
7/11/05 15:00,2904
7/11/05 16:00,2887
7/11/05 17:00,2821
7/11/05 18:00,2803
7/11/05 19:00,2865
7/11/05 20:00,2738
7/11/05 21:00,2510
7/11/05 22:00,2303
7/11/05 23:00,1863
7/12/05 0:00,1737
7/12/05 1:00,1671
7/12/05 2:00,1642
7/12/05 3:00,1658
7/12/05 4:00,1766
7/12/05 5:00,1996
7/12/05 6:00,2115
7/12/05 7:00,2167
7/12/05 8:00,2239
7/12/05 9:00,2341
7/12/05 10:00,2416
7/12/05 11:00,2489
7/12/05 12:00,2550
7/12/05 13:00,2601
7/12/05 14:00,2644
7/12/05 15:00,2683
7/12/05 16:00,2659
7/12/05 17:00,2618
7/12/05 18:00,2574
7/12/05 19:00,2599
7/12/05 20:00,2467
7/12/05 21:00,2251
7/12/05 22:00,2045
7/12/05 23:00,1934
7/13/05 0:00,1818
7/13/05 1:00,1749
7/13/05 2:00,1724
7/13/05 3:00,1736
7/13/05 4:00,1857
7/13/05 5:00,2114
7/13/05 6:00,2273
7/13/05 7:00,2288
7/13/05 8:00,2323
7/13/05 9:00,2393
7/13/05 10:00,2414
7/13/05 11:00,2435
7/13/05 12:00,2466
7/13/05 13:00,2474
7/13/05 14:00,2483
7/13/05 15:00,2504
7/13/05 16:00,2501
7/13/05 17:00,2478
7/13/05 18:00,2455
7/13/05 19:00,2532
7/13/05 20:00,2408
7/13/05 21:00,2205
7/13/05 22:00,2011
7/13/05 23:00,1703
7/14/05 0:00,1625
7/14/05 1:00,1577
7/14/05 2:00,1562
7/14/05 3:00,1592
7/14/05 4:00,1726
7/14/05 5:00,1982
7/14/05 6:00,2124
7/14/05 7:00,2162
7/14/05 8:00,2235
7/14/05 9:00,2282
7/14/05 10:00,2310
7/14/05 11:00,2361
7/14/05 12:00,2394
7/14/05 13:00,2438
7/14/05 14:00,2473
7/14/05 15:00,2520
7/14/05 16:00,2544
7/14/05 17:00,2521
7/14/05 18:00,2549
7/14/05 19:00,2603
7/14/05 20:00,2497
7/14/05 21:00,2266
7/14/05 22:00,2078
7/14/05 23:00,1548
7/15/05 0:00,1445
7/15/05 1:00,1400
7/15/05 2:00,1357
7/15/05 3:00,1350
7/15/05 4:00,1360
7/15/05 5:00,1401
7/15/05 6:00,1445
7/15/05 7:00,1523
7/15/05 8:00,1646
7/15/05 9:00,1744
7/15/05 10:00,1812
7/15/05 11:00,1880
7/15/05 12:00,1921
7/15/05 13:00,1971
7/15/05 14:00,2007
7/15/05 15:00,2071
7/15/05 16:00,2122
7/15/05 17:00,2124
7/15/05 18:00,2102
7/15/05 19:00,2198
7/15/05 20:00,2121
7/15/05 21:00,1967
7/15/05 22:00,1822
7/15/05 23:00,1723
7/16/05 0:00,1610
7/16/05 1:00,1561
7/16/05 2:00,1511
7/16/05 3:00,1509
